Image_ID,Class,Source,URL,Frame_number
202,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196198212819968000/pu/vid/640x634/OsxoNxNA_GfDDWUw.mp4,2
203,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196198212819968000/pu/vid/640x634/OsxoNxNA_GfDDWUw.mp4,3
204,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196198212819968000/pu/vid/640x634/OsxoNxNA_GfDDWUw.mp4,4
205,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196198212819968000/pu/vid/640x634/OsxoNxNA_GfDDWUw.mp4,5
206,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196198212819968000/pu/vid/640x634/OsxoNxNA_GfDDWUw.mp4,6
207,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196198212819968000/pu/vid/640x634/OsxoNxNA_GfDDWUw.mp4,7
208,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196198555050029056/pu/vid/720x720/BG1eTcP_PcmWKKpu.mp4,0
209,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196199192236036096/pu/vid/640x640/_isTQ27L7sMjE7IL.mp4,0
210,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196199192236036096/pu/vid/640x640/_isTQ27L7sMjE7IL.mp4,2
211,fight,twitter_video,https://video.twimg.com/ext_tw_video/1196832547529003010/pu/vid/592x1280/YgqhmIVtfsvB7227.mp4,1
212,fight,twitter_video,https://video.twimg.com/ext_tw_video/1197739502250450944/pu/vid/720x1280/sDZsF7DN2GB2_QH2.mp4,4
213,fight,twitter_video,https://video.twimg.com/ext_tw_video/1197987789901619200/pu/vid/1280x720/wkDJkwrcXUE97Gqc.mp4,3
214,fight,twitter_video,https://video.twimg.com/ext_tw_video/1198621791524184064/pu/vid/720x540/wugUHCQPX7kGSR6V.mp4,8
215,fight,twitter_video,https://video.twimg.com/ext_tw_video/1198775252957962240/pu/vid/720x1280/3eS6Vmwa4uPgvGvr.mp4,0
216,fight,twitter_video,https://video.twimg.com/ext_tw_video/1199122481325518848/pu/vid/720x1280/kpTj-3Sum5SH1MxW.mp4,1
217,fight,twitter_video,https://video.twimg.com/ext_tw_video/1199200685641912320/pu/vid/720x1280/FAJXZ9cWQPAdkKEX.mp4,4
218,fight,twitter_video,https://video.twimg.com/ext_tw_video/1199200685641912320/pu/vid/720x1280/FAJXZ9cWQPAdkKEX.mp4,7
219,fight,twitter_video,https://video.twimg.com/ext_tw_video/1199485501687906304/pu/vid/404x720/_9P_BuCiraEF_1VQ.mp4,0
220,fight,twitter_video,https://video.twimg.com/ext_tw_video/1199485501687906304/pu/vid/404x720/_9P_BuCiraEF_1VQ.mp4,4
221,fight,twitter_video,https://video.twimg.com/ext_tw_video/1199847836738838528/pu/vid/720x1280/Sit1Zlq9yd5qxn_d.mp4,4
222,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200210755158757376/pu/vid/720x1280/8yQjz_6Lu999mtAr.mp4,2
223,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200210755158757376/pu/vid/720x1280/8yQjz_6Lu999mtAr.mp4,3
224,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200210755158757376/pu/vid/720x1280/8yQjz_6Lu999mtAr.mp4,6
225,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200247882638643200/pu/vid/720x1280/F7-4IKImUpkqz8E4.mp4,0
226,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200472692974993408/pu/vid/800x480/O4au0HKjuLayMtzT.mp4,1
227,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200472692974993408/pu/vid/800x480/O4au0HKjuLayMtzT.mp4,3
228,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200472692974993408/pu/vid/800x480/O4au0HKjuLayMtzT.mp4,7
229,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200636635827900416/pu/vid/720x1280/buZoVTF-JQ-3hpIL.mp4,2
230,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200636635827900416/pu/vid/720x1280/buZoVTF-JQ-3hpIL.mp4,4
231,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200837409895845889/pu/vid/1280x720/LN39v4NMDczZTZnO.mp4,2
232,fight,twitter_video,https://video.twimg.com/ext_tw_video/1200985008820744193/pu/vid/202x360/GcXCYal8s_xYFaK6.mp4,0
233,fight,twitter_video,https://video.twimg.com/ext_tw_video/1201271304369762304/pu/vid/720x1280/QGuq8HF4k9Lr0Rdo.mp4,5
234,fight,twitter_video,https://video.twimg.com/ext_tw_video/1201842526459760641/pu/vid/720x1280/wPQSrTAQwjfLRmlS.mp4,1
235,fight,twitter_video,https://video.twimg.com/ext_tw_video/1202823178608730112/pu/vid/480x480/oBWv4WBe7Lnl55Cu.mp4,7
236,fight,twitter_video,https://video.twimg.com/ext_tw_video/1202991303530876933/pu/vid/720x1280/lYBevthTGULvLgjF.mp4,0
237,fight,twitter_video,https://video.twimg.com/ext_tw_video/1202991303530876933/pu/vid/720x1280/lYBevthTGULvLgjF.mp4,1
238,fight,twitter_video,https://video.twimg.com/ext_tw_video/1202991303530876933/pu/vid/720x1280/lYBevthTGULvLgjF.mp4,2
239,fight,twitter_video,https://video.twimg.com/ext_tw_video/1202991303530876933/pu/vid/720x1280/lYBevthTGULvLgjF.mp4,3
240,fight,twitter_video,https://video.twimg.com/ext_tw_video/1202991303530876933/pu/vid/720x1280/lYBevthTGULvLgjF.mp4,6
241,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203372724535668736/pu/vid/720x1280/KO1hx_uqF0qWjbFv.mp4,0
242,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203372724535668736/pu/vid/720x1280/KO1hx_uqF0qWjbFv.mp4,4
243,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203679340418011136/pu/vid/720x1280/kCi5osp3h7w29PZN.mp4,2
244,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203679340418011136/pu/vid/720x1280/kCi5osp3h7w29PZN.mp4,6
245,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203740494020276224/pu/vid/720x1280/SvI3bXMrNu8cjrfB.mp4,8
246,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203974171585331201/pu/vid/1280x720/MfWgGxg1uXHAxSf5.mp4,2
247,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203974171585331201/pu/vid/1280x720/MfWgGxg1uXHAxSf5.mp4,3
248,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203974171585331201/pu/vid/1280x720/MfWgGxg1uXHAxSf5.mp4,4
249,fight,twitter_video,https://video.twimg.com/ext_tw_video/1203974171585331201/pu/vid/1280x720/MfWgGxg1uXHAxSf5.mp4,7
250,fight,twitter_video,https://video.twimg.com/ext_tw_video/1204547561903841281/pu/vid/720x1280/eqnKbY8ic_sJyNia.mp4,1
251,fight,twitter_video,https://video.twimg.com/ext_tw_video/1204547561903841281/pu/vid/720x1280/eqnKbY8ic_sJyNia.mp4,1
252,fight,twitter_video,https://video.twimg.com/ext_tw_video/1204834380826460160/pu/vid/720x1272/IikyrVFka_aUf0UU.mp4,1
253,fight,twitter_video,https://video.twimg.com/ext_tw_video/1204903036063289351/pu/vid/720x1280/fCsE2oWFn7CVxbjy.mp4,1
254,fight,twitter_video,https://video.twimg.com/ext_tw_video/1205266963020337152/pu/vid/720x1280/0dnwP_QTWnSGIYb5.mp4,0
255,fight,twitter_video,https://video.twimg.com/ext_tw_video/1205594594613686272/pu/vid/722x720/YaY-q69WA3Pjb1kC.mp4,2
256,fight,twitter_video,https://video.twimg.com/ext_tw_video/1205594594613686272/pu/vid/722x720/YaY-q69WA3Pjb1kC.mp4,5
257,fight,twitter_video,https://video.twimg.com/ext_tw_video/1205594594613686272/pu/vid/722x720/YaY-q69WA3Pjb1kC.mp4,7
258,fight,twitter_video,https://video.twimg.com/ext_tw_video/1205631757627854848/pu/vid/720x1280/skSvkl8j1U-VM1BH.mp4,2
259,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206368063148314624/pu/vid/720x1272/hcBVMac1PRWRCZtU.mp4,2
260,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206539153590177793/pu/vid/1280x720/N4Iiw1iJIL1yCTDD.mp4,4
261,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206640760214323200/pu/vid/500x1080/tXAJG0mpYLh0m5Ti.mp4,3
262,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206640760214323200/pu/vid/500x1080/tXAJG0mpYLh0m5Ti.mp4,7
263,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206647479531257856/pu/vid/724x720/2eU1rumYSYlxlnTM.mp4,0
264,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206647479531257856/pu/vid/724x720/2eU1rumYSYlxlnTM.mp4,1
265,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206700914242777088/pu/vid/720x744/onmrOM8HOdfPBPNc.mp4,2
266,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206713178794663944/pu/vid/720x1280/ohDd2hqM8Pl_SzEp.mp4,0
267,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206713178794663944/pu/vid/720x1280/ohDd2hqM8Pl_SzEp.mp4,1
268,fight,twitter_video,https://video.twimg.com/ext_tw_video/1206957926008655872/pu/vid/432x720/8ZidBZCpBc54jITU.mp4,0
269,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207003414686785538/pu/vid/720x1280/RfiFs0ncUVslfXy6.mp4,0
270,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207003414686785538/pu/vid/720x1280/RfiFs0ncUVslfXy6.mp4,3
271,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207003414686785538/pu/vid/720x1280/RfiFs0ncUVslfXy6.mp4,8
272,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207003414686785538/pu/vid/720x1280/RfiFs0ncUVslfXy6.mp4,9
273,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207088990895124481/pu/vid/720x1280/H7ROLeVFeKFiaRH6.mp4,5
274,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207241905186062336/pu/vid/720x1118/Envov_wXMQ1ktiUS.mp4,2
275,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207343636368769024/pu/vid/720x1280/xjclBccvWR9qT0-Z.mp4,1
276,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207502904107708418/pu/vid/640x640/A-7kLQE6LeABDH-P.mp4,2
277,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207502904107708418/pu/vid/640x640/A-7kLQE6LeABDH-P.mp4,3
278,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207502904107708418/pu/vid/640x640/A-7kLQE6LeABDH-P.mp4,6
279,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207648907133702145/pu/vid/732x720/Flg0wl0DXm9uZQS2.mp4,2
280,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207800855950315520/pu/vid/720x1280/a0kHL87Gsoyy87Wt.mp4,6
281,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207824624681021440/pu/vid/720x1280/_xhkszU20fToqtzt.mp4,0
282,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207824624681021440/pu/vid/720x1280/_xhkszU20fToqtzt.mp4,4
283,fight,twitter_video,https://video.twimg.com/ext_tw_video/1207824624681021440/pu/vid/720x1280/_xhkszU20fToqtzt.mp4,5
284,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208177671173226497/pu/vid/720x1280/xzOT-ENsdfA_i4xo.mp4,2
285,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208206581684461568/pu/vid/622x720/V2MvUrwWEOWwbSNd.mp4,1
286,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208308327379279874/pu/vid/406x720/VXgCv29dk97gdh-i.mp4,7
287,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208446531206029313/pu/vid/1280x720/Fy6QbaNyU0mtXtc4.mp4,3
288,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208446531206029313/pu/vid/1280x720/Fy6QbaNyU0mtXtc4.mp4,5
289,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208446531206029313/pu/vid/1280x720/Fy6QbaNyU0mtXtc4.mp4,6
290,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208466331814809602/pu/vid/1280x720/DSjYHEmdNv4eKKMj.mp4,3
291,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208466331814809602/pu/vid/1280x720/DSjYHEmdNv4eKKMj.mp4,4
292,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208565808210890753/pu/vid/720x720/pnNY73HOlM8yuAyW.mp4,6
293,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208565808210890753/pu/vid/720x720/pnNY73HOlM8yuAyW.mp4,7
294,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208565808210890753/pu/vid/720x720/pnNY73HOlM8yuAyW.mp4,9
295,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208573237451468800/pu/vid/720x1106/qEtXJX5YWRPbhnIB.mp4,4
296,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208573237451468800/pu/vid/720x1106/qEtXJX5YWRPbhnIB.mp4,4
297,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208573237451468800/pu/vid/720x1106/qEtXJX5YWRPbhnIB.mp4,5
298,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208608764590465024/pu/vid/1280x660/-AzNol84zksGJypw.mp4,2
299,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208608764590465024/pu/vid/1280x660/-AzNol84zksGJypw.mp4,4
300,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208620178906337280/pu/vid/720x1280/lqq-t3S0eQTXhi-h.mp4,3
301,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208843624919601152/pu/vid/720x900/bTJbXLq5WSrjM3UT.mp4,0
302,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208843624919601152/pu/vid/720x900/bTJbXLq5WSrjM3UT.mp4,1
303,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208843624919601152/pu/vid/720x900/bTJbXLq5WSrjM3UT.mp4,5
304,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208843624919601152/pu/vid/720x900/bTJbXLq5WSrjM3UT.mp4,8
305,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208905038069784576/pu/vid/480x480/uz04Sw51PzNU9lWG.mp4,3
306,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208911474581757953/pu/vid/720x720/LXdOlxB4vaJn6W0c.mp4,2
307,fight,twitter_video,https://video.twimg.com/ext_tw_video/1208983430987501568/pu/vid/1280x720/LGPQV0qwP-XYHfkd.mp4,1
308,fight,twitter_video,https://video.twimg.com/ext_tw_video/1209150161504653312/pu/vid/1280x720/6EB0NYecIF8lMPRb.mp4,4
309,fight,twitter_video,https://video.twimg.com/ext_tw_video/1209150161504653312/pu/vid/1280x720/6EB0NYecIF8lMPRb.mp4,6
310,fight,twitter_video,https://video.twimg.com/ext_tw_video/1209150161504653312/pu/vid/1280x720/6EB0NYecIF8lMPRb.mp4,7
311,fight,twitter_video,https://video.twimg.com/ext_tw_video/1209320139688013824/pu/vid/242x480/fyTwQDCTG10cyWgM.mp4,0
312,fight,twitter_video,https://video.twimg.com/ext_tw_video/1209320139688013824/pu/vid/242x480/fyTwQDCTG10cyWgM.mp4,3
313,fight,twitter_video,https://video.twimg.com/ext_tw_video/1209999300178186240/pu/vid/640x360/Bj28xnfGAc5eAI8L.mp4,4
314,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210065505312215042/pu/vid/720x1280/OotiGSf8a1lr1dDs.mp4,2
315,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210174480330321920/pu/vid/640x800/c9Bq8LMdyfyY7iIQ.mp4,2
316,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210230467301171200/pu/vid/626x358/rTgnjgPX1gIV3FMd.mp4,0
317,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210230467301171200/pu/vid/626x358/rTgnjgPX1gIV3FMd.mp4,2
318,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210230467301171200/pu/vid/626x358/rTgnjgPX1gIV3FMd.mp4,3
319,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210230467301171200/pu/vid/626x358/rTgnjgPX1gIV3FMd.mp4,4
320,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210263300887367680/pu/vid/720x1280/SpXyntlWT5frxSS6.mp4,0
321,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210263300887367680/pu/vid/720x1280/SpXyntlWT5frxSS6.mp4,0
322,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210263300887367680/pu/vid/720x1280/SpXyntlWT5frxSS6.mp4,5
323,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210263300887367680/pu/vid/720x1280/SpXyntlWT5frxSS6.mp4,6
324,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210263300887367680/pu/vid/720x1280/SpXyntlWT5frxSS6.mp4,8
325,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210303163225395200/pu/vid/720x720/ojYOt8BJPDHfNjdH.mp4,1
326,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210303163225395200/pu/vid/720x720/ojYOt8BJPDHfNjdH.mp4,5
327,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210303163225395200/pu/vid/720x720/ojYOt8BJPDHfNjdH.mp4,7
328,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210303163225395200/pu/vid/720x720/ojYOt8BJPDHfNjdH.mp4,8
329,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210752243693023232/pu/vid/720x720/0cQD3_p_YgVR3o3L.mp4,1
330,fight,twitter_video,https://video.twimg.com/ext_tw_video/1210752243693023232/pu/vid/720x720/0cQD3_p_YgVR3o3L.mp4,4
331,fight,twitter_video,https://video.twimg.com/ext_tw_video/1211019135930359808/pu/vid/480x480/YpqxInztqyd0gewl.mp4,1
332,fight,twitter_video,https://video.twimg.com/ext_tw_video/1211019135930359808/pu/vid/480x480/YpqxInztqyd0gewl.mp4,6
333,fight,twitter_video,https://video.twimg.com/ext_tw_video/1211142657692643329/pu/vid/406x720/70XAEh7jZUQ-Xe0T.mp4,0
334,fight,twitter_video,https://video.twimg.com/ext_tw_video/1211161026072371200/pu/vid/406x720/VfMdVKG4BEHUm6nN.mp4,2
335,fight,twitter_video,https://video.twimg.com/ext_tw_video/1211161026072371200/pu/vid/406x720/VfMdVKG4BEHUm6nN.mp4,4
336,fight,twitter_video,https://video.twimg.com/ext_tw_video/1211503004446318592/pu/vid/480x480/BQPOMQ-FdXloiBP2.mp4,4
337,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212469747297599488/pu/vid/720x1060/mATFmX6s8kYLDkzd.mp4,0
338,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212469747297599488/pu/vid/720x1060/mATFmX6s8kYLDkzd.mp4,4
339,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212469747297599488/pu/vid/720x1060/mATFmX6s8kYLDkzd.mp4,8
340,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212530894231232513/pu/vid/360x360/czprCJpDeRPAC-Wj.mp4,9
341,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212891113209704450/pu/vid/720x1280/ELj5l_uYccECQlgO.mp4,2
342,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212914362891096065/pu/vid/720x914/7vh4H9rV9I_qCCDC.mp4,0
343,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212914362891096065/pu/vid/720x914/7vh4H9rV9I_qCCDC.mp4,1
344,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212921516117176320/pu/vid/406x720/L1EC1NY-N4EJ2IPq.mp4,2
345,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212921516117176320/pu/vid/406x720/L1EC1NY-N4EJ2IPq.mp4,3
346,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212947164072157184/pu/vid/592x1280/3r0g1EQCsLDkMS-I.mp4,3
347,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212947164072157184/pu/vid/592x1280/3r0g1EQCsLDkMS-I.mp4,4
348,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212947164072157184/pu/vid/592x1280/3r0g1EQCsLDkMS-I.mp4,7
349,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212947164072157184/pu/vid/592x1280/3r0g1EQCsLDkMS-I.mp4,9
350,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948212069351425/pu/vid/828x468/z9yBdrnfGuWO2Ozx.mp4,0
351,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948212069351425/pu/vid/828x468/z9yBdrnfGuWO2Ozx.mp4,1
352,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948212069351425/pu/vid/828x468/z9yBdrnfGuWO2Ozx.mp4,5
353,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948212069351425/pu/vid/828x468/z9yBdrnfGuWO2Ozx.mp4,6
354,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948212069351425/pu/vid/828x468/z9yBdrnfGuWO2Ozx.mp4,8
355,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948635534671874/pu/vid/592x1280/qeMvg2SGJlNODJCi.mp4,1
356,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948635534671874/pu/vid/592x1280/qeMvg2SGJlNODJCi.mp4,2
357,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948635534671874/pu/vid/592x1280/qeMvg2SGJlNODJCi.mp4,3
358,fight,twitter_video,https://video.twimg.com/ext_tw_video/1212948635534671874/pu/vid/592x1280/qeMvg2SGJlNODJCi.mp4,4
359,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213116579367526400/pu/vid/404x720/C1otqdGEe1UB2vjO.mp4,0
360,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213116579367526400/pu/vid/404x720/C1otqdGEe1UB2vjO.mp4,3
361,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213149032652136449/pu/vid/202x360/ERclKyMfMV2tNmek.mp4,2
362,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213149032652136449/pu/vid/202x360/ERclKyMfMV2tNmek.mp4,4
363,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213514768725823488/pu/vid/406x720/BtnlIf7UzeYfnR7L.mp4,2
364,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213514768725823488/pu/vid/406x720/BtnlIf7UzeYfnR7L.mp4,4
365,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213596673802473473/pu/vid/724x720/wV2EThNKap9H6FJm.mp4,3
366,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213622326907920384/pu/vid/406x720/SNWbgnGqFHlKek2a.mp4,0
367,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213622326907920384/pu/vid/406x720/SNWbgnGqFHlKek2a.mp4,2
368,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213680044868063232/pu/vid/592x1280/exxZmcN8AxCHvhkt.mp4,5
369,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213899891992342528/pu/vid/1280x720/2pE_1GrM0Z74H_bY.mp4,0
370,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213899891992342528/pu/vid/1280x720/2pE_1GrM0Z74H_bY.mp4,2
371,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213899891992342528/pu/vid/1280x720/2pE_1GrM0Z74H_bY.mp4,4
372,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213955844351508480/pu/vid/720x720/h7ugZ-M455S5tefp.mp4,2
373,fight,twitter_video,https://video.twimg.com/ext_tw_video/1213955844351508480/pu/vid/720x720/h7ugZ-M455S5tefp.mp4,3
374,fight,twitter_video,https://video.twimg.com/ext_tw_video/1214182377984950272/pu/vid/360x360/zmD0jlM7_GjxdOWL.mp4,2
375,fight,twitter_video,https://video.twimg.com/ext_tw_video/1214261121584128000/pu/vid/404x720/ovDoPdY4UojVa1sc.mp4,5
